listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,booked_365,revenue,rent_term
822214,Jade House overlooking Pool near new skytrain,822284,Rae And Charlie,Bang Sue,13.83148,100.52307,Entire home/apt,1200,3,21,2022-12-22,0.18,7,124,1,241,289200,Short
2162578,"3min to BTS, Late Checkout, WiFi, Pool, Cable, BNH",1140715,Chonnikan,Bang Rak,13.72425,100.53087,Entire home/apt,2147,5,101,2022-12-14,0.95,2,221,10,144,309168,Short
851956,Great bright&spacious 1B BTS Onnut,4100838,Siri,Khlong Toei,13.70486,100.60152,Entire home/apt,850,21,33,2022-10-23,0.28,3,294,1,71,60350,Short
1344388,comfortable in Bangkok Near MRT,2653642,Hab,Din Daeng,13.77126,100.57088,Private room,1200,2,0,,0.0,1,365,0,0,0,Short
1350390,3.Cool Chic apartment walk 5 min BTS Sathon,2129668,Wimonpak,Sathon,13.71628,100.51238,Entire home/apt,950,1,109,2022-11-21,0.95,41,358,5,7,6650,Short
852063,2BR Apt. near Sathon Silom-free WIFI,4396467,Sujin,Sathon,13.71972,100.54924,Entire home/apt,1693,30,25,2022-12-03,0.21,2,176,4,189,319977,Long
1353517,95 sqm. 2 br. 1-5 people. Next to thonglor bts,7327298,Notee,Khlong Toei,13.72393,100.57647,Entire home/apt,3300,5,26,2022-12-18,0.3,3,13,9,352,1161600,Short
1394285,Superior Double Room Near Airport,7489121,Anis,Suanluang,13.73789,100.64271,Private room,850,1,8,2022-06-30,0.11,10,365,1,0,0,Short
1395513,Superior Twin Room Near Airport,7489121,Anis,Suanluang,13.73613,100.64319,Private room,1050,1,0,,0.0,10,365,0,0,0,Short
1400351,Studio in Beung Kum,7489121,Anis,Bueng Kum,13.78327,100.67124,Private room,700,1,3,2019-09-19,0.07,10,365,0,0,0,Short
1404697,Superior Double Room Near Yanhen Hospital,7489121,Anis,Bang Phlat,13.80698,100.5121,Private room,1050,1,0,,0.0,10,365,0,0,0,Short
1405480,Superior Twin Room Near Yanhee Hospital,7489121,Anis,Bang Phlat,13.80657,100.51192,Private room,1050,1,0,,0.0,10,365,0,0,0,Short
1406065,Superior Db Rm Near Yanhee Hospital,7489121,Anis,Bang Phlat,13.80685,100.5125,Private room,1050,1,0,,0.0,10,365,0,0,0,Short
2166902,Sathorn Apt with urban vibe,11057279,Jay,Sathon,13.71663,100.52864,Entire home/apt,868,4,97,2022-09-09,0.89,1,330,11,35,30380,Short
2175246,Family Apartment for rent.,11095276,Jirajate,Wang Thong Lang,13.77933,100.61957,Private room,4873,1,0,,0.0,1,365,0,0,0,Short
852308,วรภาดา น้อยพันธ์,4414621,Catroom,Bang Rak,13.7318,100.52351,Private room,980,1,0,,0.0,1,365,0,0,0,Short
2199975,Sarin Place Lodge,11221480,Weerakorn,Chatu Chak,13.82824,100.56594,Entire home/apt,1054,28,20,2020-01-07,0.27,6,180,0,185,194990,Short
2206432,"Modern, cosy, great pool/gym",1425515,Peter,Huai Khwang,13.74742,100.56678,Entire home/apt,1020,29,12,2022-08-31,0.12,2,318,3,47,47940,Short
2234748,New Studio 2KM to BTS- Sukhumvit 77,5469970,Yair,Suanluang,13.72347,100.61812,Entire home/apt,1004,10,6,2017-07-25,0.08,10,365,0,0,0,Short
1412787,"NEWLY Renovated! 1BR by the river, near IconSiam",7616231,Jeab,Khlong San,13.72174,100.50769,Entire home/apt,1635,3,88,2022-11-22,0.8,1,56,8,309,505215,Short
856426,Thai house overlooking pond & lotus,931710,Jeremy,Nong Chok,13.77624,100.83931,Entire home/apt,3463,2,1,2016-03-10,0.01,2,363,0,2,6926,Short
858338,✩Vibrant street✩Cozy n Cool near MRT Silom/center✩,1927968,Evan,Sathon,13.72065,100.54713,Entire home/apt,850,1,278,2022-12-12,2.31,37,293,10,72,61200,Short
861105,Home Sweet Home For Your Family near new skytrain,822284,Rae And Charlie,Bang Sue,13.83235,100.5228,Entire home/apt,1500,3,37,2019-12-18,0.31,7,107,0,258,387000,Short
863341,1BR Condo-BRT to BTS Chong Nonsi,4474838,Sue,Yan na wa,13.67907,100.52887,Entire home/apt,935,28,26,2019-05-18,0.26,5,331,0,34,31790,Short
2262721,"2BR-Airy,Cosy in Thai Neighbourhood",11554321,Artra,Din Daeng,13.78588,100.56957,Entire home/apt,1504,2,167,2022-12-04,1.54,1,360,5,5,7520,Short
863669,"2 BR - Near BTS, Wifi",4474838,Sue,Khlong San,13.72162,100.5075,Entire home/apt,2251,7,91,2022-11-20,0.77,5,314,2,51,114801,Short
866152,Unit in relaxing garden setting near new skytrain,822284,Rae And Charlie,Bang Sue,13.82955,100.52119,Entire home/apt,1000,3,0,,0.0,7,146,0,219,219000,Short
866329,Entire Studio center of Bangkok,4549405,Carlos,Bang Rak,13.72479,100.53039,Private room,728,21,11,2022-11-20,0.1,2,316,4,49,35672,Short
2266425,1Br LUXE/BTS Phrakanong/CBD/WiFi,9509219,Piya,Khlong Toei,13.71166,100.59326,Entire home/apt,1143,360,31,2018-08-14,0.29,8,89,0,276,315468,Long
869715,Stylish 1 bed 3 min walk from BTS,4583001,Suchela,Khlong Toei,13.7142,100.59233,Entire home/apt,866,120,0,,0.0,2,365,0,0,0,Long
2279684,BKK PARAGON/Pratunam 5mins BTS 2nd fl.,11495081,Pemigar,Ratchathewi,13.74978,100.53301,Entire home/apt,1009,3,113,2022-12-21,1.2,5,57,3,308,310772,Short
881208,New 1BR in Sathorn near Skytrain!,4549405,Carlos,Bang Rak,13.72386,100.52563,Private room,800,180,0,,0.0,2,365,0,0,0,Long
888304,Cozy Apt @ Ratchayothin BTS Great Facility,2592798,Nokina,Chatu Chak,13.83028,100.57065,Entire home/apt,866,4,9,2021-12-14,0.08,2,0,0,365,316090,Short
889909,Spare room in a gated compound,4721867,Annie,Bang Na,13.65979,100.60643,Private room,700,1,4,2016-09-06,0.04,1,365,0,0,0,Short
2286703,❂City center☾Train station☽Private Bathroom8Aircon,1927968,Evan,Sathon,13.72074,100.54712,Entire home/apt,800,1,192,2020-02-28,1.78,37,346,0,19,15200,Short
2294502,✭✭✭✭Cozy Hideawy in BKK Center near MRT Lumpini✭✭✭,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,609,1,156,2022-11-20,1.45,37,312,7,53,32277,Short
1419797,2-room apartment@heart of BKK,7644106,Jirapha,Parthum Wan,13.74381,100.54792,Entire home/apt,2250,7,92,2022-12-15,0.81,1,70,8,295,663750,Short
904353,Cozy Studio Sleep3 at Phattanakan 26,4836941,GrongGaew,Suanluang,13.73693,100.61644,Private room,1004,2,0,,0.0,4,365,0,0,0,Short
906203,1 BR on Srinakrin Rd. Parkland,4850305,Dujdao,Bang Na,13.65441,100.64548,Private room,797,1,0,,0.0,1,362,0,3,2391,Short
1420577,River view near ICON SIAM 74sqm. Free pick up,7647775,Hataipat,Khlong San,13.71847,100.50914,Entire home/apt,3067,45,2,2018-11-30,0.02,5,0,0,365,1119455,Long
1421233,Close to river and near city. Free pick up,7647775,Hataipat,Khlong San,13.71672,100.5092,Entire home/apt,1286,5,75,2020-02-27,0.7,5,0,0,365,469390,Short
1444053,Cozy 7th,7753623,Kia,Chatu Chak,13.79616,100.56478,Private room,1636,2,0,,0.0,1,179,0,186,304296,Short
2297767,Comfortable studio room on Ratchada,10656945,Pantanida,Huai Khwang,13.79216,100.57502,Entire home/apt,540,28,25,2022-12-02,0.32,1,10,3,355,191700,Short
2300491,Modern Condo 2 mins walk to Sukhumvit BTS Skytrain,8444643,Kiattisak,Phra Khanong,13.69784,100.60635,Entire home/apt,999,5,103,2022-12-11,0.96,53,336,13,29,28971,Short
907553,"BTS Phyathai/Airport Link, top floor views!",4861469,Kostas,Ratchathewi,13.75409,100.53552,Entire home/apt,3587,7,0,,0.0,1,270,0,95,340765,Short
2321290,1BR Cosy & Perfect Location @Asoke BTS/MRT,589801,Jocelyn,Khlong Toei,13.73606,100.55934,Entire home/apt,1845,3,129,2021-06-29,1.22,1,336,0,29,53505,Short
2332282,"Cozy Studio by BTS: Wifi, Pool #1",1780407,Feb,Phra Khanong,13.70396,100.60281,Entire home/apt,1264,180,27,2022-07-14,0.25,6,16,1,349,441136,Long
909514,Newly Renovated 3BR Suite 146sqm BTS Thonglo,4877320,Nisa,Vadhana,13.73958,100.5865,Entire home/apt,4720,2,252,2020-02-23,2.11,2,347,0,18,84960,Short
1452584,Quiet&Cozy Place on Thong Lor Street,578672,Warin,Vadhana,13.73862,100.585,Private room,1049,3,1,2014-01-01,0.01,1,365,0,0,0,Short
915293,One bedroom suite with kitchen@ center of Bangkok,4913308,Attakorn,Parthum Wan,13.74551,100.54235,Entire home/apt,3500,5,1,2022-10-08,0.37,1,0,1,365,1277500,Short
1453230,LumpiniVille Prachachuen-Phongphet2,7795450,Kirawut,Vadhana,13.7214,100.58484,Private room,1758,1,0,,0.0,1,365,0,0,0,Short
2343774,quiet relaxing country life in BKK,11969948,Nitchakun,Saphan Sung,13.76276,100.69127,Entire home/apt,1000,1,0,,0.0,1,365,0,0,0,Short
920116,1Br 5mins walk to Airport Link Hua Mak sky train,4836941,GrongGaew,Suanluang,13.73786,100.64065,Entire home/apt,1351,30,11,2017-12-30,0.14,4,89,0,276,372876,Long
923795,3BR 300 SqM Apt near BTS PhromPhong,4968824,Sanjay,Khlong Toei,13.72468,100.56838,Private room,3000,1,0,,0.0,1,365,0,0,0,Short
2368241,"Downtown,just 100m. To Siam,MBK,BTS",7647775,Hataipat,Ratchathewi,13.75156,100.52988,Entire home/apt,1336,5,77,2019-10-28,0.71,5,0,0,365,487640,Short
2368635,iSanook Eco Studio 6,8663142,ISanook Hotel,Bang Rak,13.7319,100.52255,Private room,1800,30,6,2018-07-16,0.06,45,320,0,45,81000,Long
2368771,iSanook Studio 32 sqm 5,8663142,ISanook Hotel,Bang Rak,13.732,100.52294,Private room,2100,30,3,2022-02-07,0.03,45,357,1,8,16800,Long
2375378,iSanook Family Suite Deluxe 67 sqm 3,8663142,ISanook Hotel,Bang Rak,13.7332,100.52094,Private room,3900,30,1,2022-08-27,0.24,45,330,1,35,136500,Long
1457235,City view Studio surrounding by street food,5793490,Nicky,Bang Kho laen,13.69945,100.52725,Entire home/apt,950,2,7,2022-12-23,0.07,6,86,1,279,265050,Short
933070,Yoong Thong Double Standard Room,1203066,Tienchai,Min Buri,13.78318,100.74785,Private room,1620,30,0,,0.0,2,365,0,0,0,Long
933092,Rachapruk Twin Standard Room,1203066,Tienchai,Min Buri,13.78115,100.7482,Private room,1620,1,0,,0.0,2,365,0,0,0,Short
936765,Spacious 1 bed apartment close to BTS.,4785506,Ian,Phra Khanong,13.68469,100.60719,Entire home/apt,1290,30,2,2013-04-17,0.02,1,87,0,278,358620,Long
1463101,"Comfortable serviced 1BR, BTS, POOL",7840606,Naphaporn,Phaya Thai,13.78519,100.5496,Entire home/apt,2000,1,8,2022-12-03,0.1,1,360,1,5,10000,Short
1485092,New Model Studio 24,5469970,Yair,Suanluang,13.72219,100.6145,Entire home/apt,1004,10,2,2016-11-13,0.02,10,365,0,0,0,Short
1485265,New Model Studio 24 - Sukhumvit 77,5469970,Yair,Suanluang,13.71916,100.63024,Entire home/apt,1004,10,9,2017-03-30,0.09,10,365,0,0,0,Short
941803,Suite Room 1 at MetroPoint,610315,Kasem,Bang Kapi,13.7703,100.63148,Private room,1905,1,0,,0.0,3,365,0,0,0,Short
2516583,1-bedroom on Yen-Akart,12883621,Tyfoon,Yan na wa,13.71165,100.54957,Entire home/apt,1500,60,1,2017-07-21,0.02,1,363,0,2,3000,Long
2390092,Central Bangkok Condominium,12208490,Aggarat,Huai Khwang,13.77302,100.57755,Private room,1212,1,0,,0.0,1,365,0,0,0,Short
2394858,Cool and Comfortable MRT in the Shadows of Silom,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,600,1,146,2022-11-19,1.36,37,358,3,7,4200,Short
2516683,iSanook Family Suite Deluxe 67 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73155,100.52129,Private room,3700,30,6,2019-06-30,0.07,45,330,0,35,129500,Long
2517068,Songphra Suite Deluxe 45sqm - Women,8663142,ISanook Hotel,Bang Rak,13.7334,100.52328,Private room,900,30,4,2016-04-30,0.04,45,301,0,64,57600,Long
2526869,iSanook Student Studio Sublevel 4,8663142,ISanook Hotel,Bang Rak,13.73391,100.52297,Private room,1500,30,6,2022-04-22,0.06,45,302,1,63,94500,Long
2526921,iSanook Student Studio Sublevel 1,8663142,ISanook Hotel,Bang Rak,13.73205,100.5234,Private room,1500,30,4,2020-01-21,0.05,45,321,0,44,66000,Long
2533574,Artsy 1Bedroom On The Top Floor BKK,12628994,Sornkrit,Phaya Thai,13.78756,100.55304,Entire home/apt,3000,1,0,,0.0,1,365,0,0,0,Short
1495539,Reservations are not accepted from March to April,3994482,Vincent,Huai Khwang,13.79654,100.57543,Entire home/apt,2500,2,0,,0.0,1,359,0,6,15000,Short
2541148,"Wifi. Kitchen. Natural Light, 1 bedrm, 200m toBTS",13012967,Bee,Phra Khanong,13.70488,100.60475,Entire home/apt,900,7,10,2019-01-24,0.11,1,271,0,94,84600,Short
2542746,Spacious 1BR with Spectacular View,13020066,Ome,Khlong Toei,13.72635,100.57211,Entire home/apt,2123,3,210,2022-12-14,1.98,3,294,18,71,150733,Short
1507375,One bed room comfortable condo,8008449,Sina,Vadhana,13.70714,100.60281,Entire home/apt,2236,1,0,,0.0,1,365,0,0,0,Short
2401250,45 sq.m. room w/Kitchen 1 step from BTS,12271824,Kiat,Phra Khanong,13.69011,100.60844,Entire home/apt,2275,7,12,2016-12-10,0.11,1,98,0,267,607425,Short
2401426,✵✵Cool Calm and Quiet Near MRT Silom and Center✵✵,1927968,Evan,Sathon,13.72065,100.54713,Entire home/apt,736,1,120,2022-12-06,1.12,37,321,1,44,32384,Short
2547082,iSanook Studio 32 sqm 4,8663142,ISanook Hotel,Bang Rak,13.73386,100.52322,Private room,2100,30,0,,0.0,45,217,0,148,310800,Long
2548283,iSanook Suite Deluxe 45 sqm 4,8663142,ISanook Hotel,Bang Rak,13.73227,100.52112,Private room,2743,30,3,2018-02-18,0.03,45,341,0,24,65832,Long
2548310,iSanook Suite 34 sqm 5,8663142,ISanook Hotel,Bang Rak,13.7319,100.52202,Private room,1900,30,10,2022-11-20,0.1,45,323,1,42,79800,Long
2554437,Prima Condo 1BR+Internet near Suvarnabhumi airport,4836941,GrongGaew,Suanluang,13.7141,100.64207,Entire home/apt,1004,3,0,,0.0,4,90,0,275,276100,Short
2561402,Luxury Apartment type 06,11772331,Nantiruj,Khlong Toei,13.73833,100.55635,Private room,1347,2,40,2022-07-15,0.38,5,330,1,35,47145,Short
2578949,"Bangkok,Room  near JJ market/BTS",12886109,Darawan,Chatu Chak,13.81674,100.56603,Private room,1200,30,0,,0.0,1,363,0,2,2400,Long
2407073,8-bed Room/in Ratchada/Wifi,12304405,Siamaze,Din Daeng,13.78653,100.56912,Private room,2000,1,23,2018-02-22,0.22,8,90,0,275,550000,Short
2407610,Nantiruj  Apartment  94 Sqm.   *,11772331,Nantiruj,Khlong Toei,13.73892,100.55673,Entire home/apt,1850,2,6,2020-01-05,0.06,5,330,0,35,64750,Short
1515778,"Bangkok near BTS Cosy Room Wifi, host take care",8093424,Tesue,Vadhana,13.70992,100.59918,Shared room,712,2,1,2018-08-01,0.02,1,355,0,10,7120,Short
1522068,100 SQM Spacious 2BR - 450 m from RN03 station,8123510,Tatiya,Chatu Chak,13.84279,100.56287,Entire home/apt,2236,2,215,2022-12-20,1.96,13,325,29,40,89440,Short
1526123,Homey Studio Apt in Upscale Area,1774390,Add,Vadhana,13.73767,100.58381,Entire home/apt,1712,2,41,2022-12-01,0.37,1,333,1,32,54784,Short
2579342,iSanook Suite Deluxe 45 sqm 5,8663142,ISanook Hotel,Bang Rak,13.73217,100.52297,Private room,2743,30,1,2014-03-24,0.01,45,341,0,24,65832,Long
2586938,iSanook Suite Deluxe 45 sqm 3,8663142,ISanook Hotel,Bang Rak,13.73352,100.52143,Private room,2686,30,2,2017-03-06,0.02,45,341,0,24,64464,Long
2409441,Bangna Condo quiet and big park,12314253,Thanapat,Bang Na,13.65487,100.64337,Private room,1732,15,1,2014-07-09,0.01,1,365,0,0,0,Short
2413865,Private Double Room in Ratchada/Ensuit/WiFi,12304405,Siamaze,Din Daeng,13.7863,100.57026,Private room,943,1,5,2022-11-26,0.05,8,357,2,8,7544,Short
2587195,iSanook Studio 32 sqm 1,8663142,ISanook Hotel,Bang Rak,13.73418,100.5226,Private room,1957,30,3,2022-06-07,0.03,45,341,1,24,46968,Long
2590896,Bangkok Homestay near Metro & BTS,13263993,Natty,Bang Sue,13.83165,100.52765,Private room,418,2,0,,0.0,1,365,0,0,0,Short
2426432,"1BR River-View,High-Floor&Near BTS",11961423,Peak,Khlong San,13.72075,100.50354,Entire home/apt,2226,365,39,2017-04-04,0.37,3,1,0,364,810264,Long
2432614,Spacious two Bedroom Apartment,5469970,Yair,Suanluang,13.72376,100.61804,Entire home/apt,1974,10,6,2019-02-04,0.06,10,365,0,0,0,Short
1526625,(W1) 2 Bedroom/MRT Samyan/Free WIFI/6ppl,6330956,Tan,Bang Rak,13.73232,100.52657,Entire home/apt,2701,1,239,2021-02-26,2.12,8,346,0,19,51319,Short
2604242,Modern apartment near airport,9550104,Krittiya,Bang Na,13.66352,100.64885,Entire home/apt,950,3,23,2022-12-14,0.24,13,260,4,105,99750,Short
2604483,Newly renovated  apartment near the airport,9550104,Krittiya,Bang Na,13.66375,100.64965,Entire home/apt,950,30,41,2022-05-23,0.39,13,245,2,120,114000,Long
2433970,k79room near BTS Onnut,12441237,Warut,Vadhana,13.70811,100.60112,Shared room,400,1,4,2018-09-07,0.04,1,365,0,0,0,Short
2609081,2 BR & 2 Bath & Fixed parking lot,10373341,Poo,Khan Na Yao,13.81891,100.66408,Entire home/apt,1300,360,37,2022-04-25,0.37,2,83,1,282,366600,Long
2434974,Luxury Serviced House City Centre - 250 sq meters.,12445454,Panpilas,Huai Khwang,13.75806,100.56938,Entire home/apt,4161,3,195,2022-12-22,1.82,1,145,4,220,915420,Short
2437576,1Br/RiverView/High Fl/BTS/WiFi,9509219,Piya,Khlong San,13.72219,100.50517,Entire home/apt,2009,180,35,2017-08-11,0.33,8,179,0,186,373674,Long
2637770,Cozy city room by the river,10376122,Thanijchayapha,Yan na wa,13.67892,100.5265,Entire home/apt,1800,3,0,,0.0,1,90,0,275,495000,Short
2446205,"Condo CBD Bangkok, 100m fr. skytrain (Ratchadamri)",11449258,Peung Pataraporn,Parthum Wan,13.73982,100.5406,Entire home/apt,1004,23,2,2018-05-14,0.02,1,76,0,289,290156,Short
2646840,cozy apartment&beautiful city view,9864891,Imteddy,Chatu Chak,13.80556,100.56883,Entire home/apt,590,6,24,2022-08-22,0.36,1,325,3,40,23600,Short
2454945,iSanook Suite Deluxe 45 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73167,100.52116,Private room,2650,30,4,2014-04-07,0.04,45,341,0,24,63600,Long
2455101,iSanook Suite 34 sqm 4,8663142,ISanook Hotel,Bang Rak,13.7344,100.52201,Private room,1900,30,18,2022-08-03,0.17,45,337,3,28,53200,Long
1560067,Central Bangkok closed by Sathorn,7667490,Egg,Sathon,13.72053,100.53854,Entire home/apt,1177,180,87,2016-08-20,0.77,1,365,0,0,0,Long
1571204,☞✭✮✯Old Spice Quiet Luxury in Heart of Bangkok✬✭✮✯,8214044,Evan From Sanctuary House,Sathon,13.72052,100.54682,Entire home/apt,1400,1,300,2022-10-24,2.69,8,327,4,38,53200,Short
2656886,The Nest - Cozy Studio top floor,13598910,David,Phra Khanong,13.70309,100.60269,Entire home/apt,1500,3,21,2022-09-15,0.25,7,207,5,158,237000,Short
2455998,iSanook Student Studio Sublevel 3,8663142,ISanook Hotel,Bang Rak,13.73337,100.52274,Private room,1500,30,10,2022-06-18,0.09,45,189,1,176,264000,Long
2461997,Bed in 4-bed Mixed Dorm in Ratchada/WiFi,12304405,Siamaze,Din Daeng,13.78542,100.56921,Shared room,456,1,4,2017-04-16,0.04,8,353,0,12,5472,Short
2657480,The SkyHouse Duplex - Luxury Home,13598910,David,Phra Khanong,13.70482,100.60336,Entire home/apt,1900,3,16,2022-12-26,0.24,7,230,3,135,256500,Short
2708302,Bohemian Apartment (Pradipat-Ari),13859456,Bert,Phaya Thai,13.79203,100.54336,Entire home/apt,1457,30,153,2018-07-02,1.5,1,76,0,289,421073,Long
2467902,"CBD Silom/Sathorn, Great Value & Reliable, 1BR",9984621,Bojan,Bang Rak,13.72153,100.5286,Entire home/apt,1212,5,25,2020-03-15,0.24,1,178,0,187,226644,Short
2468232,1BR w/ River View & Infinity Pool,10061428,Wipawe,Khlong San,13.72185,100.50663,Entire home/apt,1039,84,25,2019-02-20,0.24,2,249,0,116,120524,Long
2468256,iSanook Student Studio Sublevel 5,8663142,ISanook Hotel,Bang Rak,13.73208,100.52062,Private room,1500,30,7,2019-07-22,0.07,45,234,0,131,196500,Long
2468803,iSanook Studio 32 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73397,100.52272,Private room,2100,30,7,2017-10-25,0.07,45,336,0,29,60900,Long
2469023,iSanook Eco Studio 4,8663142,ISanook Hotel,Bang Rak,13.73229,100.52286,Private room,1700,30,5,2019-03-19,0.05,45,336,0,29,49300,Long
1625274,"Home Away from Home, Sukhumvit-Asoke",8641336,Ba-Wornpak (TAE),Khlong Toei,13.72752,100.55957,Entire home/apt,2000,2,65,2022-06-21,0.67,1,177,1,188,376000,Short
1629978,iSanook Eco Studio 7,8663142,ISanook Hotel,Bang Rak,13.73244,100.52204,Private room,1800,30,21,2020-04-11,0.19,45,336,0,29,52200,Long
1630348,BANGKOK HUB DORM public transport,8664261,Kriengkrai,Sathon,13.71711,100.51524,Shared room,490,2,27,2019-08-01,0.25,7,365,0,0,0,Short
1630813,iSanook Suite Deluxe 45 sqm 1,8663142,ISanook Hotel,Bang Rak,13.73232,100.52336,Private room,2700,30,8,2015-03-25,0.07,45,327,0,38,102600,Long
1630920,iSanook Studio 32 sqm 6,8663142,ISanook Hotel,Bang Rak,13.73241,100.52168,Private room,2100,30,23,2018-01-11,0.21,45,357,0,8,16800,Long
1631106,iSanook Family Suite Deluxe 67 sqm 1,8663142,ISanook Hotel,Bang Rak,13.73195,100.52318,Private room,3657,30,33,2022-10-01,0.3,45,330,1,35,127995,Long
1638413,Cool Studio 1 walk 5 min to BTS. S. Taksin,2129668,Wimonpak,Sathon,13.71637,100.51592,Entire home/apt,888,100,228,2019-11-18,2.03,41,365,0,0,0,Long
1647608,iSanook Suite 34 sqm 1,8663142,ISanook Hotel,Bang Rak,13.73288,100.52328,Private room,2450,30,15,2022-11-20,0.14,45,320,2,45,110250,Long
1657411,Near Suvarnabhumi Airport,8362130,Luckana,Lat Krabang,13.71944,100.73128,Entire home/apt,1316,1,63,2020-02-28,0.57,2,365,0,0,0,Short
1661636,❂Citycenter✺Subway station✺Private Bathroom✺A1rc0n,1927968,Evan,Sathon,13.72066,100.5471,Entire home/apt,800,1,193,2020-10-31,1.72,37,355,0,10,8000,Short
1662207,unit A-Sweet Studio- 2 guests,8807437,Oillie,Bangkok Yai,13.74266,100.47679,Entire home/apt,1100,1,8,2020-01-23,0.07,11,354,0,11,12100,Short
1665776,1 Bedroom with Twin Beds- 2 guests,8807437,Oillie,Bangkok Yai,13.74286,100.47575,Entire home/apt,1600,1,4,2018-03-28,0.05,11,365,0,0,0,Short
1665970,1 Bedroom with a Double Bed- 2 guests,8807437,Oillie,Bangkok Yai,13.74162,100.47567,Entire home/apt,1400,1,2,2022-11-24,0.3,11,365,2,0,0,Short
1666361,2 Bedrooms with two double beds for 4 people,8807437,Oillie,Bangkok Yai,13.74308,100.47737,Entire home/apt,2700,1,1,2016-01-10,0.01,11,365,0,0,0,Short
1685582,★☆★Street Food@Ur Doorstep Quiet&Cozy BKK Center☆★,1927968,Evan,Sathon,13.72067,100.54706,Entire home/apt,750,1,181,2022-11-21,1.61,37,290,8,75,56250,Short
